"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 24 13:18:06 GMT 2023","Tue Oct 24 13:19:14 GMT 2023","67895","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"broken","Tue Oct 24 13:14:13 GMT 2023","Tue Oct 24 13:15:54 GMT 2023","100688","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"broken","Tue Oct 24 13:14:12 GMT 2023","Tue Oct 24 13:15:48 GMT 2023","96367","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"broken","Tue Oct 24 13:14:06 GMT 2023","Tue Oct 24 13:15:39 GMT 2023","92597","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"broken","Tue Oct 24 13:14:09 GMT 2023","Tue Oct 24 13:15:53 GMT 2023","103897","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"broken","Tue Oct 24 13:14:15 GMT 2023","Tue Oct 24 13:15:54 GMT 2023","99105","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"broken","Tue Oct 24 13:14:09 GMT 2023","Tue Oct 24 13:15:51 GMT 2023","102290","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
