"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 20 11:14:57 GMT 2023","Fri Oct 20 11:18:09 GMT 2023","191799","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"broken","Fri Oct 20 11:15:09 GMT 2023","Fri Oct 20 11:18:21 GMT 2023","192027","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"passed","Fri Oct 20 11:18:14 GMT 2023","Fri Oct 20 11:20:13 GMT 2023","119075","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"broken","Fri Oct 20 11:15:08 GMT 2023","Fri Oct 20 11:18:13 GMT 2023","185105","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"broken","Fri Oct 20 11:15:08 GMT 2023","Fri Oct 20 11:18:20 GMT 2023","192067","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
"broken","Fri Oct 20 11:15:09 GMT 2023","Fri Oct 20 11:18:20 GMT 2023","190625","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"broken","Fri Oct 20 11:15:16 GMT 2023","Fri Oct 20 11:18:08 GMT 2023","171955","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
