"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Oct 24 14:13:11 GMT 2023","Tue Oct 24 14:14:36 GMT 2023","85818","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile e2e",""
"broken","Tue Oct 24 14:13:15 GMT 2023","Tue Oct 24 14:14:39 GMT 2023","84187","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - My Info",""
"broken","Tue Oct 24 14:13:18 GMT 2023","Tue Oct 24 14:14:40 GMT 2023","82424","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Buy Coins",""
"broken","Tue Oct 24 14:17:05 GMT 2023","Tue Oct 24 14:18:17 GMT 2023","72242","chromium","ui_tests.spec.ts","UI Tests","","","Star sand Join Stream",""
"broken","Tue Oct 24 14:13:12 GMT 2023","Tue Oct 24 14:14:37 GMT 2023","85492","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Edit Profile",""
"broken","Tue Oct 24 14:13:13 GMT 2023","Tue Oct 24 14:14:39 GMT 2023","85515","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Start Stream",""
"broken","Tue Oct 24 14:13:12 GMT 2023","Tue Oct 24 14:14:41 GMT 2023","89674","chromium","ui_profile_test.spec.ts","UI - Profile Tests","","","Profile - Redeem Cash",""
